year,batter,runs_scored,balls_faced,boundaries,dot_balls,wickets,sixes,fours,strike_rate,boundary_percentage,dot_ball_percentage,six_percentage,four_percentage,average
2009,FH Edwards,4,5,0,3,1,0,0,80.0,0.0,60.0,0.0,0.0,4.0
2009,FY Fazal,164,160,20,53,8,1,19,102.49999999999999,12.5,33.125,0.625,11.875,20.5
2009,G Gambhir,563,506,68,191,23,4,64,111.26482213438736,13.438735177865613,37.74703557312253,0.7905138339920948,12.648221343873518,24.47826086956522
2009,GC Smith,256,262,35,115,14,1,34,97.70992366412213,13.358778625954198,43.89312977099237,0.38167938931297707,12.977099236641221,18.285714285714285
2009,GJ Bailey,63,67,9,31,5,0,9,94.02985074626866,13.432835820895523,46.26865671641791,0.0,13.432835820895523,12.6
2009,GR Napier,15,16,1,7,1,0,1,93.75,6.25,43.75,0.0,6.25,15.0
2009,HH Gibbs,638,587,79,228,21,21,58,108.68824531516184,13.458262350936966,38.841567291311755,3.577512776831346,9.880749574105621,30.38095238095238
2009,Harbhajan Singh,189,121,28,32,15,10,18,156.198347107438,23.140495867768596,26.446280991735538,8.264462809917356,14.87603305785124,12.6
2009,Harmeet Singh,0,1,0,1,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2009,I Sharma,22,30,2,16,4,1,1,73.33333333333333,6.666666666666667,53.333333333333336,3.3333333333333335,3.3333333333333335,5.5
2009,IK Pathan,472,352,54,95,19,16,38,134.0909090909091,15.340909090909092,26.988636363636363,4.545454545454546,10.795454545454545,24.842105263157894
2009,Iqbal Abdulla,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
2009,J Botha,47,42,5,11,3,0,5,111.90476190476191,11.904761904761903,26.190476190476193,0.0,11.904761904761903,15.666666666666666
2009,J Theron,2,6,0,3,2,0,0,33.33333333333333,0.0,50.0,0.0,0.0,1.0
2009,JA Morkel,296,208,35,53,12,17,18,142.30769230769232,16.826923076923077,25.48076923076923,8.173076923076923,8.653846153846153,24.666666666666668
2009,JD Ryder,56,49,9,25,5,0,9,114.28571428571428,18.367346938775512,51.02040816326531,0.0,18.367346938775512,11.2
2009,JDP Oram,88,94,9,40,6,4,5,93.61702127659575,9.574468085106384,42.5531914893617,4.25531914893617,5.319148936170213,14.666666666666666
2009,JH Kallis,933,866,121,331,25,17,104,107.73672055427252,13.97228637413395,38.22170900692841,1.9630484988452657,12.009237875288683,37.32
2009,JM Kemp,26,25,2,10,2,1,1,104.0,8.0,40.0,4.0,4.0,13.0
2009,JP Duminy,529,468,55,147,12,16,39,113.03418803418803,11.752136752136751,31.41025641025641,3.418803418803419,8.333333333333332,44.083333333333336
2009,Jaskaran Singh,8,11,0,5,2,0,0,72.72727272727273,0.0,45.45454545454545,0.0,0.0,4.0
2009,Joginder Sharma,20,18,1,6,1,1,0,111.11111111111111,5.555555555555555,33.33333333333333,5.555555555555555,0.0,20.0
2009,K Goel,142,160,15,70,9,5,10,88.75,9.375,43.75,3.125,6.25,15.777777777777779
2009,KA Pollard,273,152,40,42,14,17,23,179.60526315789474,26.31578947368421,27.631578947368425,11.18421052631579,15.131578947368421,19.5
2009,KAJ Roach,10,9,1,3,1,0,1,111.11111111111111,11.11111111111111,33.33333333333333,0.0,11.11111111111111,10.0
2009,KB Arun Karthik,3,5,0,1,0,0,0,60.0,0.0,20.0,0.0,0.0,
2009,KC Sangakkara,689,592,86,201,26,10,76,116.38513513513513,14.527027027027026,33.9527027027027,1.6891891891891893,12.837837837837837,26.5
2009,KD Karthik,566,466,61,132,20,15,46,121.45922746781115,13.090128755364807,28.32618025751073,3.2188841201716736,9.871244635193133,28.3
2009,KM Jadhav,76,60,9,17,4,2,7,126.66666666666666,15.0,28.333333333333332,3.3333333333333335,11.666666666666666,19.0
2009,KP Appanna,2,4,0,1,1,0,0,50.0,0.0,25.0,0.0,0.0,2.0
2009,KP Pietersen,329,248,41,78,10,10,31,132.66129032258064,16.532258064516128,31.451612903225808,4.032258064516129,12.5,32.9
2009,KV Sharma,1,3,0,2,1,0,0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,1.0
2009,Kamran Khan,3,5,0,3,1,0,0,60.0,0.0,60.0,0.0,0.0,3.0
2009,L Balaji,22,30,2,15,4,1,1,73.33333333333333,6.666666666666667,50.0,3.3333333333333335,3.3333333333333335,5.5
2009,L Ronchi,0,3,0,2,1,0,0,0.0,0.0,66.66666666666666,0.0,0.0,0.0
2009,LA Carseldine,81,71,11,26,3,0,11,114.08450704225352,15.492957746478872,36.61971830985916,0.0,15.492957746478872,27.0
2009,LA Pomersbach,41,49,4,22,3,1,3,83.6734693877551,8.16326530612245,44.89795918367347,2.0408163265306123,6.122448979591836,13.666666666666666
2009,LR Shukla,119,113,13,48,8,5,8,105.30973451327435,11.504424778761061,42.47787610619469,4.424778761061947,7.079646017699115,14.875
2009,LRPL Taylor,368,288,43,99,14,21,22,127.77777777777777,14.930555555555555,34.375,7.291666666666667,7.638888888888889,26.285714285714285
2009,M Kaif,28,31,2,10,3,0,2,90.32258064516128,6.451612903225806,32.25806451612903,0.0,6.451612903225806,9.333333333333334
2009,M Kartik,43,42,2,11,1,0,2,102.38095238095238,4.761904761904762,26.190476190476193,0.0,4.761904761904762,43.0
2009,M Manhas,232,216,22,65,7,1,21,107.40740740740742,10.185185185185185,30.09259259259259,0.4629629629629629,9.722222222222223,33.142857142857146
2009,M Morkel,17,25,2,15,3,0,2,68.0,8.0,60.0,0.0,8.0,5.666666666666667
2009,M Muralitharan,9,10,1,4,3,0,1,90.0,10.0,40.0,0.0,10.0,3.0
2009,M Rawat,16,20,1,5,0,0,1,80.0,5.0,25.0,0.0,5.0,
2009,M Vijay,518,374,68,133,16,28,40,138.50267379679144,18.181818181818183,35.56149732620321,7.4866310160427805,10.695187165775401,32.375
2009,MC Henriques,49,45,5,20,3,1,4,108.88888888888889,11.11111111111111,44.44444444444444,2.2222222222222223,8.88888888888889,16.333333333333332
2009,MD Mishra,166,149,24,67,10,6,18,111.40939597315436,16.10738255033557,44.966442953020135,4.026845637583892,12.080536912751679,16.6
2009,MEK Hussey,37,44,2,17,2,0,2,84.0909090909091,4.545454545454546,38.63636363636363,0.0,4.545454545454546,18.5
2009,MF Maharoof,52,45,4,15,4,2,2,115.55555555555554,8.88888888888889,33.33333333333333,4.444444444444445,4.444444444444445,13.0
2009,MJ Lumb,278,196,51,81,9,6,45,141.83673469387753,26.02040816326531,41.3265306122449,3.061224489795918,22.95918367346939,30.88888888888889
2009,MK Pandey,417,353,55,142,13,11,44,118.13031161473089,15.58073654390935,40.226628895184135,3.1161473087818696,12.464589235127479,32.07692307692308
2009,MK Tiwary,246,205,29,63,11,5,24,120.0,14.146341463414632,30.73170731707317,2.4390243902439024,11.707317073170733,22.363636363636363
2009,ML Hayden,918,704,135,266,26,38,97,130.39772727272728,19.176136363636363,37.784090909090914,5.3977272727272725,13.778409090909092,35.30769230769231
2009,MM Patel,37,31,5,9,3,0,5,119.35483870967742,16.129032258064516,29.03225806451613,0.0,16.129032258064516,12.333333333333334
2009,MN van Wyk,167,135,20,37,3,1,19,123.7037037037037,14.814814814814813,27.40740740740741,0.7407407407407408,14.074074074074074,55.666666666666664
2009,MR Marsh,28,31,2,10,2,1,1,90.32258064516128,6.451612903225806,32.25806451612903,3.225806451612903,3.225806451612903,14.0
2009,MS Bisla,218,189,33,82,9,6,27,115.34391534391534,17.46031746031746,43.386243386243386,3.1746031746031744,14.285714285714285,24.22222222222222
2009,MS Dhoni,619,485,65,119,17,17,48,127.62886597938143,13.402061855670103,24.536082474226802,3.5051546391752577,9.896907216494846,36.411764705882355
2009,MS Gony,15,14,2,8,3,2,0,107.14285714285714,14.285714285714285,57.14285714285714,14.285714285714285,0.0,5.0
2009,MV Boucher,163,131,15,39,6,7,8,124.42748091603053,11.450381679389313,29.770992366412212,5.343511450381679,6.106870229007633,27.166666666666668
2009,Mandeep Singh,4,11,1,10,2,0,1,36.36363636363637,9.090909090909092,90.9090909090909,0.0,9.090909090909092,2.0
2009,Mashrafe Mortaza,2,2,0,1,0,0,0,100.0,0.0,50.0,0.0,0.0,
2009,Mohammad Ashraful,2,12,0,7,1,0,0,16.666666666666664,0.0,58.333333333333336,0.0,0.0,2.0
2009,NK Patel,18,41,1,25,2,0,1,43.90243902439025,2.4390243902439024,60.97560975609756,0.0,2.4390243902439024,9.0
2009,NV Ojha,545,439,79,187,19,26,53,124.14578587699316,17.995444191343964,42.59681093394077,5.922551252847381,12.072892938496583,28.68421052631579
2009,OA Shah,115,96,12,30,3,5,7,119.79166666666667,12.5,31.25,5.208333333333334,7.291666666666667,38.333333333333336
2009,P Dogra,107,108,9,45,6,5,4,99.07407407407408,8.333333333333332,41.66666666666667,4.62962962962963,3.7037037037037033,17.833333333333332
2009,P Kumar,69,54,7,23,7,6,1,127.77777777777777,12.962962962962962,42.592592592592595,11.11111111111111,1.8518518518518516,9.857142857142858
2009,PA Patel,214,214,29,88,13,4,25,100.0,13.551401869158877,41.1214953271028,1.8691588785046727,11.682242990654206,16.46153846153846
2009,PC Valthaty,6,12,1,9,2,0,1,50.0,8.333333333333332,75.0,0.0,8.333333333333332,3.0
2009,PD Collingwood,203,159,22,54,4,13,9,127.67295597484276,13.836477987421384,33.9622641509434,8.176100628930817,5.660377358490567,50.75
2009,PJ Sangwan,16,25,0,10,2,0,0,64.0,0.0,40.0,0.0,0.0,8.0
2009,PP Chawla,93,102,10,36,8,0,10,91.17647058823529,9.803921568627452,35.294117647058826,0.0,9.803921568627452,11.625
2009,PP Ojha,4,15,0,11,6,0,0,26.666666666666668,0.0,73.33333333333333,0.0,0.0,0.6666666666666666
2009,PR Shah,53,54,6,23,3,2,4,98.14814814814815,11.11111111111111,42.592592592592595,3.7037037037037033,7.4074074074074066,17.666666666666668
2009,Pankaj Singh,2,4,0,2,2,0,0,50.0,0.0,50.0,0.0,0.0,1.0
2009,R Ashwin,38,55,3,25,4,0,3,69.0909090909091,5.454545454545454,45.45454545454545,0.0,5.454545454545454,9.5
2009,R Bhatia,32,35,4,19,8,2,2,91.42857142857143,11.428571428571429,54.285714285714285,5.714285714285714,5.714285714285714,4.0
2009,R Bishnoi,19,17,3,11,3,2,1,111.76470588235294,17.647058823529413,64.70588235294117,11.76470588235294,5.88235294117647,6.333333333333333
2009,R Dravid,527,442,68,147,20,6,62,119.23076923076923,15.384615384615385,33.257918552036195,1.3574660633484164,14.027149321266968,26.35
2009,R McLaren,66,71,7,25,3,0,7,92.95774647887323,9.859154929577464,35.2112676056338,0.0,9.859154929577464,22.0
2009,R Sathish,112,98,11,28,6,0,11,114.28571428571428,11.224489795918368,28.57142857142857,0.0,11.224489795918368,18.666666666666668
2009,R Sharma,29,26,4,15,3,1,3,111.53846153846155,15.384615384615385,57.692307692307686,3.8461538461538463,11.538461538461538,9.666666666666666
2009,R Vinay Kumar,74,79,6,30,7,1,5,93.67088607594937,7.59493670886076,37.9746835443038,1.2658227848101267,6.329113924050633,10.571428571428571
2009,RA Jadeja,295,276,27,89,12,6,21,106.8840579710145,9.782608695652174,32.2463768115942,2.1739130434782608,7.608695652173914,24.583333333333332
2009,RE van der Merwe,123,103,16,46,9,8,8,119.41747572815532,15.53398058252427,44.66019417475729,7.766990291262135,7.766990291262135,13.666666666666666
2009,RG Sharma,766,633,90,212,31,32,58,121.01105845181675,14.218009478672986,33.4913112164297,5.055292259083728,9.162717219589258,24.70967741935484
2009,RJ Harris,66,57,4,20,5,2,2,115.78947368421053,7.017543859649122,35.08771929824561,3.508771929824561,3.508771929824561,13.2
2009,RJ Quiney,103,105,15,49,7,3,12,98.09523809523809,14.285714285714285,46.666666666666664,2.857142857142857,11.428571428571429,14.714285714285714
2009,RP Singh,17,37,0,20,6,0,0,45.94594594594595,0.0,54.054054054054056,0.0,0.0,2.8333333333333335
2009,RR Powar,28,30,2,12,1,0,2,93.33333333333333,6.666666666666667,40.0,0.0,6.666666666666667,28.0
2009,RR Raje,12,9,1,2,1,1,0,133.33333333333331,11.11111111111111,22.22222222222222,11.11111111111111,0.0,12.0
2009,RS Bopara,386,347,43,116,14,10,33,111.23919308357348,12.39193083573487,33.429394812680115,2.881844380403458,9.510086455331413,27.571428571428573
2009,RS Gavaskar,2,8,0,6,1,0,0,25.0,0.0,75.0,0.0,0.0,2.0
2009,RS Sodhi,4,2,1,1,0,0,1,200.0,50.0,50.0,0.0,50.0,
2009,RV Uthappa,549,401,69,135,23,30,39,136.9077306733167,17.206982543640898,33.66583541147132,7.4812967581047385,9.72568578553616,23.869565217391305
2009,S Anirudha,30,19,4,5,1,2,2,157.89473684210526,21.052631578947366,26.31578947368421,10.526315789473683,10.526315789473683,30.0
2009,S Badrinath,533,476,70,172,21,9,61,111.97478991596638,14.705882352941178,36.134453781512605,1.8907563025210083,12.815126050420167,25.38095238095238
2009,S Dhawan,231,226,29,92,14,3,26,102.21238938053096,12.831858407079647,40.707964601769916,1.3274336283185841,11.504424778761061,16.5
2009,S Ladda,0,10,0,9,2,0,0,0.0,0.0,90.0,0.0,0.0,0.0
2009,S Narwal,14,13,2,5,3,0,2,107.6923076923077,15.384615384615385,38.46153846153847,0.0,15.384615384615385,4.666666666666667
2009,S Sohal,115,102,17,49,7,8,9,112.74509803921569,16.666666666666664,48.03921568627451,7.8431372549019605,8.823529411764707,16.428571428571427
2009,S Sreesanth,32,41,6,25,0,0,6,78.04878048780488,14.634146341463413,60.97560975609756,0.0,14.634146341463413,
2009,S Sriram,27,31,3,11,1,0,3,87.09677419354838,9.67741935483871,35.483870967741936,0.0,9.67741935483871,27.0
2009,S Tyagi,3,4,0,1,0,0,0,75.0,0.0,25.0,0.0,0.0,
2009,SA Asnodkar,103,102,16,54,9,4,12,100.98039215686273,15.686274509803921,52.94117647058824,3.9215686274509802,11.76470588235294,11.444444444444445
2009,SB Bangar,2,9,0,5,1,0,0,22.22222222222222,0.0,55.55555555555556,0.0,0.0,2.0
2009,SB Jakati,20,16,3,5,2,0,3,125.0,18.75,31.25,0.0,18.75,10.0
2009,SB Styris,14,8,1,1,1,1,0,175.0,12.5,12.5,12.5,0.0,14.0
2009,SC Ganguly,682,653,92,280,24,21,71,104.44104134762635,14.088820826952528,42.87901990811638,3.215926493108729,10.872894333843798,28.416666666666668
2009,SD Chitnis,6,9,1,5,1,0,1,66.66666666666666,11.11111111111111,55.55555555555556,0.0,11.11111111111111,6.0
2009,SE Bond,1,2,0,1,1,0,0,50.0,0.0,50.0,0.0,0.0,1.0
2009,SE Marsh,147,117,20,42,3,6,14,125.64102564102564,17.094017094017094,35.8974358974359,5.128205128205128,11.965811965811966,49.0
2009,SJ Srivastava,1,2,0,1,1,0,0,50.0,0.0,50.0,0.0,0.0,1.0
2009,SK Raina,962,705,126,211,28,44,82,136.45390070921985,17.872340425531917,29.929078014184395,6.24113475177305,11.631205673758865,34.357142857142854
2009,SK Trivedi,29,34,4,17,5,1,3,85.29411764705883,11.76470588235294,50.0,2.941176470588235,8.823529411764707,5.8
2009,SK Warne,118,139,10,60,10,4,6,84.89208633093526,7.194244604316546,43.16546762589928,2.877697841726619,4.316546762589928,11.8
2009,SL Malinga,1,2,0,1,1,0,0,50.0,0.0,50.0,0.0,0.0,1.0
2009,SM Harwood,9,14,0,4,0,0,0,64.28571428571429,0.0,28.57142857142857,0.0,0.0,
2009,SM Katich,145,119,21,51,9,6,15,121.84873949579831,17.647058823529413,42.857142857142854,5.042016806722689,12.605042016806722,16.11111111111111
2009,SP Goswami,61,74,8,38,3,0,8,82.43243243243244,10.81081081081081,51.35135135135135,0.0,10.81081081081081,20.333333333333332
2009,SR Tendulkar,982,804,138,266,24,13,125,122.13930348258705,17.16417910447761,33.08457711442786,1.616915422885572,15.547263681592039,40.916666666666664
2009,SR Watson,185,117,27,37,5,9,18,158.1196581196581,23.076923076923077,31.62393162393162,7.6923076923076925,15.384615384615385,37.0
2009,SS Shaikh,6,7,1,4,0,0,1,85.71428571428571,14.285714285714285,57.14285714285714,0.0,14.285714285714285,
2009,SS Tiwary,432,331,47,93,14,18,29,130.51359516616316,14.19939577039275,28.09667673716012,5.438066465256798,8.761329305135952,30.857142857142858
2009,ST Jayasuriya,254,240,35,109,16,8,27,105.83333333333333,14.583333333333334,45.416666666666664,3.3333333333333335,11.25,15.875
2009,STR Binny,8,5,1,1,1,0,1,160.0,20.0,20.0,0.0,20.0,8.0
2009,SW Tait,12,13,1,6,1,1,0,92.3076923076923,7.6923076923076925,46.15384615384615,7.6923076923076925,0.0,12.0
2009,Shoaib Ahmed,1,6,0,5,2,0,0,16.666666666666664,0.0,83.33333333333334,0.0,0.0,0.5
2009,T Henderson,11,16,1,10,1,1,0,68.75,6.25,62.5,6.25,0.0,11.0
2009,T Kohli,1,4,0,3,1,0,0,25.0,0.0,75.0,0.0,0.0,1.0
2009,T Thushara,12,19,0,9,2,0,0,63.1578947368421,0.0,47.368421052631575,0.0,0.0,6.0
2009,TL Suman,544,457,61,163,17,20,41,119.03719912472648,13.347921225382933,35.667396061269145,4.3763676148796495,8.971553610503284,32.0
2009,TM Dilshan,462,412,61,159,16,13,48,112.13592233009709,14.805825242718445,38.592233009708735,3.1553398058252426,11.650485436893204,28.875
2009,TM Srivastava,0,1,0,1,0,0,0,0.0,0.0,100.0,0.0,0.0,
2009,UT Yadav,3,4,0,1,0,0,0,75.0,0.0,25.0,0.0,0.0,
2009,V Kohli,553,441,68,145,24,20,48,125.39682539682539,15.419501133786847,32.87981859410431,4.535147392290249,10.884353741496598,23.041666666666668
2009,V Sehwag,554,373,92,127,24,21,71,148.52546916890083,24.664879356568363,34.048257372654156,5.630026809651475,19.034852546916888,23.083333333333332
2009,VS Malik,6,5,1,1,1,0,1,120.0,20.0,20.0,0.0,20.0,6.0
2009,VVS Laxman,83,95,10,46,9,2,8,87.36842105263159,10.526315789473683,48.421052631578945,2.1052631578947367,8.421052631578947,9.222222222222221
2009,W Jaffer,15,19,2,10,2,0,2,78.94736842105263,10.526315789473683,52.63157894736842,0.0,10.526315789473683,7.5
2009,WA Mota,30,48,0,18,4,0,0,62.5,0.0,37.5,0.0,0.0,7.5
2009,WP Saha,139,94,17,23,6,5,12,147.87234042553192,18.085106382978726,24.46808510638298,5.319148936170213,12.76595744680851,23.166666666666668
2009,WPUJC Vaas,60,55,4,16,5,2,2,109.09090909090908,7.2727272727272725,29.09090909090909,3.6363636363636362,3.6363636363636362,12.0
2009,Y Nagar,21,29,1,10,2,0,1,72.41379310344827,3.4482758620689653,34.48275862068966,0.0,3.4482758620689653,10.5
2009,Y Venugopal Rao,158,162,13,58,14,4,9,97.53086419753086,8.024691358024691,35.80246913580247,2.4691358024691357,5.555555555555555,11.285714285714286
2009,YA Abdulla,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
2009,YK Pathan,594,402,85,149,23,38,47,147.76119402985074,21.144278606965177,37.06467661691542,9.45273631840796,11.691542288557214,25.82608695652174
2009,YV Takawale,18,22,2,12,1,0,2,81.81818181818183,9.090909090909092,54.54545454545454,0.0,9.090909090909092,18.0
2009,Yashpal Singh,47,67,5,37,4,0,5,70.1492537313433,7.462686567164178,55.223880597014926,0.0,7.462686567164178,11.75
2009,Yuvraj Singh,599,523,76,199,24,30,46,114.53154875717017,14.531548757170173,38.04971319311664,5.736137667304015,8.795411089866157,24.958333333333332
2009,Z Khan,32,24,4,8,3,1,3,133.33333333333331,16.666666666666664,33.33333333333333,4.166666666666666,12.5,10.666666666666666
2011,A Mishra,68,52,10,14,6,1,9,130.76923076923077,19.230769230769234,26.923076923076923,1.9230769230769231,17.307692307692307,11.333333333333334
2011,A Mithun,27,20,4,6,3,1,3,135.0,20.0,30.0,5.0,15.0,9.0
2011,A Singh,1,4,0,3,2,0,0,25.0,0.0,75.0,0.0,0.0,0.5
2011,A Symonds,135,143,12,52,3,3,9,94.4055944055944,8.391608391608392,36.36363636363637,2.097902097902098,6.293706293706294,45.0
2011,AA Chavan,1,3,0,2,0,0,0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,
2011,AA Jhunjhunwala,10,19,2,12,2,0,2,52.63157894736842,10.526315789473683,63.1578947368421,0.0,10.526315789473683,5.0
2011,AB Agarkar,7,7,1,1,0,0,1,100.0,14.285714285714285,14.285714285714285,0.0,14.285714285714285,
2011,AB Dinda,0,5,0,5,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2011,AB McDonald,8,7,0,2,1,0,0,114.28571428571428,0.0,28.57142857142857,0.0,0.0,8.0
2011,AB de Villiers,312,248,35,77,8,14,21,125.80645161290323,14.112903225806454,31.048387096774192,5.64516129032258,8.46774193548387,39.0
2011,AC Blizzard,120,88,23,42,6,2,21,136.36363636363635,26.136363636363637,47.72727272727273,2.272727272727273,23.863636363636363,20.0
2011,AC Gilchrist,383,309,59,123,14,18,41,123.94822006472492,19.093851132686083,39.80582524271845,5.825242718446602,13.268608414239482,27.357142857142858
2011,AC Thomas,1,4,0,3,0,0,0,25.0,0.0,75.0,0.0,0.0,
2011,AG Murtaza,2,5,0,3,0,0,0,40.0,0.0,60.0,0.0,0.0,
2011,AG Paunikar,49,60,9,34,4,0,9,81.66666666666667,15.0,56.666666666666664,0.0,15.0,12.25
2011,AJ Finch,47,51,6,24,7,3,3,92.15686274509804,11.76470588235294,47.05882352941176,5.88235294117647,5.88235294117647,6.714285714285714
2011,AL Menaria,180,158,20,60,10,10,10,113.9240506329114,12.658227848101266,37.9746835443038,6.329113924050633,6.329113924050633,18.0
2011,AM Nayar,61,67,9,32,6,0,9,91.04477611940298,13.432835820895523,47.76119402985074,0.0,13.432835820895523,10.166666666666666
2011,AM Rahane,120,99,14,33,5,2,12,121.21212121212122,14.14141414141414,33.33333333333333,2.0202020202020203,12.121212121212121,24.0
2011,AN Ahmed,18,13,2,5,0,1,1,138.46153846153845,15.384615384615385,38.46153846153847,7.6923076923076925,7.6923076923076925,
2011,AS Raut,60,59,6,22,4,1,5,101.69491525423729,10.16949152542373,37.28813559322034,1.694915254237288,8.47457627118644,15.0
2011,AT Rayudu,395,355,53,137,14,9,44,111.26760563380283,14.929577464788732,38.59154929577465,2.535211267605634,12.394366197183098,28.214285714285715
2011,AUK Pathan,33,18,7,8,4,2,5,183.33333333333331,38.88888888888889,44.44444444444444,11.11111111111111,27.77777777777778,8.25
2011,B Akhil,13,9,1,3,1,1,0,144.44444444444443,11.11111111111111,33.33333333333333,11.11111111111111,0.0,13.0
2011,B Chipli,207,172,25,58,9,4,21,120.34883720930232,14.534883720930234,33.72093023255814,2.3255813953488373,12.209302325581394,23.0
2011,B Kumar,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,
2011,B Lee,5,9,0,4,2,0,0,55.55555555555556,0.0,44.44444444444444,0.0,0.0,2.5
2011,BA Bhatt,0,5,0,5,0,0,0,0.0,0.0,100.0,0.0,0.0,
2011,BB McCullum,357,292,51,107,13,16,35,122.26027397260273,17.465753424657535,36.64383561643836,5.47945205479452,11.986301369863012,27.46153846153846
2011,BJ Haddin,18,11,3,5,1,1,2,163.63636363636365,27.27272727272727,45.45454545454545,9.090909090909092,18.181818181818183,18.0
2011,BJ Hodge,285,245,35,88,11,9,26,116.3265306122449,14.285714285714285,35.91836734693877,3.6734693877551026,10.612244897959183,25.90909090909091
2011,Bipul Sharma,23,18,1,3,1,0,1,127.77777777777777,5.555555555555555,16.666666666666664,0.0,5.555555555555555,23.0
2011,CA Ingram,21,26,2,9,2,0,2,80.76923076923077,7.6923076923076925,34.61538461538461,0.0,7.6923076923076925,10.5
2011,CA Pujara,34,32,4,10,3,0,4,106.25,12.5,31.25,0.0,12.5,11.333333333333334
